"Date","Price","Open","High","Low","Vol.","Change %"
"15/05/2020","2,863.70","2,829.90","2,865.00","2,816.80","","0.39%"
"14/05/2020","2,852.50","2,794.50","2,852.80","2,766.60","","1.15%"
"13/05/2020","2,820.00","2,865.90","2,874.10","2,793.20","","-1.75%"
"12/05/2020","2,870.10","2,939.50","2,945.80","2,869.60","","-2.05%"
"11/05/2020","2,930.30","2,915.50","2,944.20","2,903.40","","0.02%"
"08/05/2020","2,929.80","2,908.80","2,932.20","2,902.90","","1.69%"
"07/05/2020","2,881.20","2,878.30","2,901.90","2,876.50","","1.15%"
"06/05/2020","2,848.40","2,883.10","2,891.10","2,847.70","","-0.70%"
"05/05/2020","2,868.40","2,868.90","2,898.20","2,863.60","","0.90%"
"04/05/2020","2,842.70","2,815.00","2,844.20","2,797.80","","0.42%"
"01/05/2020","2,830.70","2,869.10","2,869.10","2,821.60","","-2.81%"
"30/04/2020","2,912.40","2,930.90","2,930.90","2,892.50","","-0.92%"
"29/04/2020","2,939.50","2,918.50","2,954.90","2,912.20","","2.66%"
"28/04/2020","2,863.40","2,910.00","2,921.20","2,860.70","","-0.52%"
"27/04/2020","2,878.50","2,854.70","2,887.70","2,852.90","","1.47%"
"24/04/2020","2,836.70","2,812.60","2,842.70","2,791.80","","1.39%"
"23/04/2020","2,797.80","2,810.40","2,844.90","2,794.30","","-0.05%"
"22/04/2020","2,799.30","2,787.90","2,815.10","2,775.90","","2.29%"
"21/04/2020","2,736.60","2,784.80","2,785.50","2,727.10","","-3.07%"
"20/04/2020","2,823.20","2,845.60","2,869.00","2,820.40","","-1.79%"
"17/04/2020","2,874.60","2,842.40","2,879.20","2,830.90","","2.68%"
"16/04/2020","2,799.60","2,799.30","2,806.50","2,764.30","","0.58%"
"15/04/2020","2,783.40","2,795.60","2,801.90","2,761.50","","-2.20%"
"14/04/2020","2,846.10","2,805.10","2,851.80","2,805.10","","3.06%"
"13/04/2020","2,761.60","2,782.50","2,782.50","2,721.20","","-1.01%"
"09/04/2020","2,789.80","2,777.00","2,818.60","2,762.40","","1.45%"
"08/04/2020","2,750.00","2,685.00","2,760.80","2,663.30","","3.41%"
"07/04/2020","2,659.40","2,738.70","2,756.90","2,657.70","","-0.16%"
"06/04/2020","2,663.70","2,578.30","2,676.80","2,574.60","","7.03%"
"03/04/2020","2,488.70","2,514.90","2,538.20","2,460.00","","-1.51%"
"02/04/2020","2,526.90","2,458.50","2,533.20","2,455.80","","2.28%"
"01/04/2020","2,470.50","2,498.10","2,522.80","2,447.50","","-4.41%"
"31/03/2020","2,584.60","2,614.70","2,641.40","2,571.20","","-1.60%"
"30/03/2020","2,626.70","2,559.00","2,631.80","2,545.30","","3.35%"
"27/03/2020","2,541.50","2,555.90","2,615.90","2,520.00","","-3.37%"
"26/03/2020","2,630.10","2,501.30","2,637.00","2,500.70","","6.24%"
"25/03/2020","2,475.60","2,457.80","2,571.40","2,407.50","","1.16%"
"24/03/2020","2,447.30","2,344.40","2,449.70","2,344.40","","9.38%"
"23/03/2020","2,237.40","2,290.70","2,300.70","2,191.90","","-2.93%"
"20/03/2020","2,304.90","2,431.90","2,453.00","2,295.60","","-4.34%"
"19/03/2020","2,409.40","2,393.50","2,467.00","2,319.80","","0.47%"
"18/03/2020","2,398.10","2,436.50","2,453.60","2,280.50","","-5.18%"
"17/03/2020","2,529.20","2,425.70","2,553.90","2,367.00","","6.00%"
"16/03/2020","2,386.10","2,508.60","2,563.00","2,380.90","","-11.98%"
"13/03/2020","2,711.00","2,570.00","2,711.30","2,492.40","","9.29%"
"12/03/2020","2,480.60","2,630.90","2,660.90","2,478.90","","-9.51%"
"11/03/2020","2,741.40","2,825.60","2,825.60","2,707.20","","-4.89%"
"10/03/2020","2,882.20","2,813.50","2,882.60","2,734.00","","4.94%"
"09/03/2020","2,746.60","2,863.90","2,863.90","2,734.40","","-7.60%"
"06/03/2020","2,972.40","2,954.20","2,985.90","2,901.50","","-1.70%"
"05/03/2020","3,023.90","3,075.70","3,083.00","2,999.80","","-3.39%"
"04/03/2020","3,130.10","3,045.80","3,131.00","3,034.40","","4.22%"
"03/03/2020","3,003.40","3,096.50","3,136.70","2,976.60","","-2.81%"
"02/03/2020","3,090.20","2,974.30","3,091.00","2,945.20","","4.60%"
"28/02/2020","2,954.20","2,916.90","2,959.70","2,855.80","","-0.83%"
"27/02/2020","2,978.80","3,062.50","3,097.10","2,977.40","","-4.42%"
"26/02/2020","3,116.40","3,139.90","3,182.50","3,109.00","","-0.38%"
"25/02/2020","3,128.20","3,238.90","3,247.00","3,118.80","","-3.03%"
"24/02/2020","3,225.90","3,257.60","3,259.80","3,214.70","","-3.35%"
"21/02/2020","3,337.80","3,360.50","3,360.80","3,328.40","","-1.05%"
"20/02/2020","3,373.20","3,380.40","3,389.20","3,341.00","","-0.38%"
"19/02/2020","3,386.20","3,380.40","3,393.50","3,378.80","","0.47%"
"18/02/2020","3,370.30","3,369.00","3,375.00","3,355.60","","-0.29%"
"14/02/2020","3,380.20","3,378.10","3,380.70","3,366.20","","0.19%"
"13/02/2020","3,373.90","3,365.90","3,385.10","3,360.50","","-0.16%"
"12/02/2020","3,379.40","3,370.50","3,381.50","3,369.70","","0.64%"
"11/02/2020","3,357.80","3,365.90","3,375.60","3,352.70","","0.17%"
"10/02/2020","3,352.10","3,318.30","3,352.30","3,317.80","","0.73%"
"07/02/2020","3,327.70","3,335.50","3,341.40","3,322.10","","-0.54%"
"06/02/2020","3,345.80","3,344.90","3,348.00","3,334.40","","0.33%"
"05/02/2020","3,334.70","3,324.90","3,337.60","3,313.80","","1.13%"
"04/02/2020","3,297.60","3,280.60","3,306.90","3,280.60","","1.50%"
"03/02/2020","3,248.90","3,235.70","3,268.40","3,235.70","","0.73%"
"31/01/2020","3,225.50","3,282.30","3,282.30","3,214.70","","-1.77%"
"30/01/2020","3,283.70","3,256.40","3,285.90","3,242.80","","0.31%"
"29/01/2020","3,273.40","3,289.50","3,293.50","3,271.90","","-0.09%"
"28/01/2020","3,276.20","3,255.30","3,285.80","3,253.20","","1.01%"
"27/01/2020","3,243.60","3,247.20","3,258.80","3,234.50","","-1.57%"
"24/01/2020","3,295.50","3,333.10","3,333.20","3,281.50","","-0.90%"
"23/01/2020","3,325.50","3,315.80","3,326.90","3,301.90","","0.11%"
"22/01/2020","3,321.80","3,330.00","3,337.80","3,320.00","","0.03%"
"21/01/2020","3,320.80","3,321.00","3,329.80","3,316.60","","-0.26%"
"17/01/2020","3,329.60","3,323.70","3,329.90","3,318.90","","0.39%"
"16/01/2020","3,316.80","3,303.00","3,317.10","3,302.80","","0.84%"
"15/01/2020","3,289.30","3,282.30","3,298.70","3,280.70","","0.19%"
"14/01/2020","3,283.20","3,285.30","3,294.20","3,277.20","","-0.15%"
"13/01/2020","3,288.10","3,271.10","3,288.10","3,268.40","","0.70%"
"10/01/2020","3,265.30","3,281.80","3,283.00","3,260.90","","-0.29%"
"09/01/2020","3,274.70","3,266.00","3,275.60","3,263.70","","0.66%"
"08/01/2020","3,253.10","3,238.60","3,267.10","3,236.70","","0.49%"
"07/01/2020","3,237.20","3,241.90","3,244.90","3,232.40","","-0.28%"
"06/01/2020","3,246.30","3,217.60","3,246.80","3,214.60","","0.36%"
"03/01/2020","3,234.80","3,226.40","3,246.20","3,222.30","","-0.71%"
"02/01/2020","3,257.80","3,244.70","3,258.10","3,235.50","","0.84%"
"31/12/2019","3,230.80","3,215.20","3,231.70","3,212.00","","0.29%"
"30/12/2019","3,221.30","3,240.10","3,240.90","3,216.60","","-0.58%"
"27/12/2019","3,240.00","3,247.20","3,247.90","3,234.40","","0.00%"
"26/12/2019","3,239.90","3,227.20","3,240.10","3,227.20","","0.51%"
"24/12/2019","3,223.40","3,225.40","3,226.40","3,220.50","","-0.02%"
"23/12/2019","3,224.00","3,226.10","3,227.80","3,222.30","","0.09%"
"20/12/2019","3,221.20","3,223.30","3,225.70","3,216.00","","0.49%"
"19/12/2019","3,205.40","3,192.30","3,205.50","3,192.30","","0.45%"
"18/12/2019","3,191.10","3,195.20","3,198.50","3,191.10","","-0.04%"
"17/12/2019","3,192.50","3,195.40","3,198.20","3,191.00","","0.03%"
"16/12/2019","3,191.40","3,183.60","3,197.70","3,183.60","","0.71%"
"13/12/2019","3,168.80","3,166.70","3,182.70","3,156.50","","0.01%"
"12/12/2019","3,168.60","3,141.20","3,176.30","3,138.50","","0.86%"
"11/12/2019","3,141.60","3,135.80","3,144.00","3,133.20","","0.29%"
"10/12/2019","3,132.50","3,135.40","3,142.10","3,126.10","","-0.11%"
"09/12/2019","3,136.00","3,141.90","3,148.90","3,135.50","","-0.31%"
"06/12/2019","3,145.90","3,134.60","3,150.60","3,134.60","","0.91%"
"05/12/2019","3,117.40","3,119.20","3,119.40","3,103.80","","0.15%"
"04/12/2019","3,112.80","3,103.50","3,119.40","3,102.50","","0.63%"
"03/12/2019","3,093.20","3,087.40","3,095.00","3,070.30","","-0.66%"
"02/12/2019","3,113.90","3,143.80","3,144.30","3,110.80","","-0.86%"
"29/11/2019","3,141.00","3,147.20","3,150.30","3,139.30","","-0.40%"
"27/11/2019","3,153.60","3,145.50","3,154.30","3,143.40","","0.42%"
"26/11/2019","3,140.50","3,134.80","3,142.70","3,131.00","","0.22%"
"25/11/2019","3,133.60","3,117.40","3,133.80","3,117.40","","0.75%"
"22/11/2019","3,110.30","3,111.40","3,112.90","3,099.30","","0.22%"
"21/11/2019","3,103.50","3,108.50","3,110.10","3,094.60","","-0.16%"
"20/11/2019","3,108.50","3,114.70","3,119.00","3,091.40","","-0.37%"
"19/11/2019","3,120.20","3,127.40","3,127.60","3,113.50","","-0.06%"
"18/11/2019","3,122.00","3,117.90","3,124.20","3,112.10","","0.05%"
"15/11/2019","3,120.50","3,107.90","3,120.50","3,104.60","","0.77%"
